timestamp,HR,MAP,SpO2,Temp,RR
2039,71.75,96.77,98.27,36.87,16.5
2040,73.91,89.46,97.57,36.99,16.27
2041,74.49,89.44,97.71,37.01,15.97
2042,74.27,85.59,98.65,36.75,17.29
2043,75.63,92.83,97.61,36.91,18.7
2044,73.69,92.77,98.06,36.94,15.42
2045,77.58,92.38,97.61,37.12,15.99
2046,75.35,88.23,97.84,36.95,15.74
2047,75.33,87.74,97.98,36.94,16.83
2048,74.7,85.94,97.61,37.11,17.32
2049,75.68,90.26,97.52,36.86,17.72
2050,77.03,86.66,98.14,36.82,16.87
2051,73.65,86.47,97.58,36.99,18.62
2052,74.07,88.77,97.59,36.88,15.53
2053,74.79,88.25,97.53,36.89,15.27
2054,72.71,88.48,97.96,37.08,17.58
2055,73.77,91.24,98.47,37.12,16.23
2056,74.47,90.23,98.75,37.11,14.74
2057,77.18,89.04,97.64,37.14,15.8
2058,75.96,90.47,99.08,37.15,16.37
2059,75.83,87.28,97.5,36.82,15.47
2060,77.15,90.36,98.54,37.08,15.11
2061,75.18,90.59,97.64,36.98,15.91
2062,76.25,85.51,97.56,36.96,15.06
2063,75.27,93.08,97.63,37.09,16.76
2064,76.01,87.42,97.97,36.86,14.18
2065,74.32,90.31,98.29,36.86,16.22
2066,70.62,93.68,98.33,37.1,16.65
2067,75.23,92.8,97.53,37.08,16.04
2068,78.36,90.49,97.51,37.05,17.23
2069,77.37,89.08,97.54,36.95,14.77
2070,77.46,92.64,97.94,37.11,15.44
2071,78.0,91.99,97.89,37.1,15.81
2072,75.72,88.22,97.52,37.04,16.86
2073,75.94,87.62,98.13,36.92,16.36
2074,74.32,83.91,99.13,36.99,18.29
2075,74.93,90.61,97.75,37.12,15.34
2076,76.8,89.49,97.78,37.17,14.76
2077,77.99,93.66,98.28,37.01,17.94
2078,75.31,90.98,97.72,37.01,14.73
2079,74.69,93.88,98.33,37.02,16.84
2080,75.6,87.79,97.64,37.07,15.18
2081,76.81,93.58,98.92,36.98,14.09
2082,72.73,88.36,98.17,36.75,15.79
2083,71.03,92.2,97.69,37.16,17.07
2084,74.53,85.53,97.71,37.22,14.95
2085,73.2,90.32,97.74,36.98,16.75
2086,74.63,83.86,98.69,36.94,16.93
2087,75.36,88.93,97.37,37.03,14.9
2088,74.75,91.26,97.67,37.03,15.95
2089,78.57,88.58,97.72,37.14,17.76
2090,76.33,86.97,97.99,37.05,16.83
2091,76.28,92.82,97.86,36.97,15.92
2092,76.93,89.93,97.25,36.91,16.6
2093,73.42,88.41,97.8,37.13,15.5
2094,77.78,90.13,97.95,37.11,17.3
2095,75.56,97.9,97.69,37.15,17.3
2096,77.06,92.94,98.34,36.95,16.31
2097,73.58,93.19,98.46,37.23,16.42
2098,72.63,91.27,97.96,36.87,15.2
2099,77.38,90.46,98.12,37.12,14.85
2100,76.5,82.94,96.92,36.86,15.82
2101,73.95,88.08,97.79,36.97,16.11
2102,74.03,88.11,98.5,37.21,17.27
2103,78.02,84.51,97.79,37.13,17.13
2104,73.4,86.57,97.63,37.0,16.39
2105,79.07,84.22,99.14,37.0,17.4
2106,73.99,90.17,98.91,37.06,15.27
2107,77.08,92.42,98.23,37.1,17.29
2108,75.15,93.66,98.57,37.18,15.43
2109,77.02,91.0,96.89,37.01,17.46
2110,74.74,86.85,97.61,36.89,16.21
2111,75.51,84.32,97.77,37.07,14.22
2112,75.92,84.63,97.88,37.01,16.95
2113,73.84,86.27,97.76,36.93,17.04
2114,77.34,87.9,96.72,37.09,15.77
2115,74.84,89.63,98.19,37.04,15.86
2116,75.41,87.02,98.27,37.09,16.07
2117,73.89,90.76,98.8,36.97,14.31
2118,70.76,88.8,97.61,37.11,13.87
2119,75.51,90.01,97.56,36.93,17.54
2120,80.73,93.74,96.66,36.98,15.42
2121,77.48,86.36,97.85,37.04,18.1
2122,75.88,91.38,98.45,37.24,17.61
2123,75.4,90.4,97.69,37.14,17.81
2124,75.98,89.43,99.07,37.17,15.6
2125,77.03,92.79,97.87,37.2,14.64
2126,73.58,92.69,98.07,37.42,15.17
2127,78.18,86.68,97.32,37.07,15.81
2128,77.39,89.25,98.14,37.21,13.88
2129,77.4,90.75,97.01,37.17,15.78
2130,76.85,88.9,98.35,37.16,16.06
2131,76.02,91.84,98.36,37.24,14.97
2132,77.34,91.47,98.68,37.02,15.22
2133,77.18,96.0,97.49,37.02,16.05
2134,75.3,85.49,98.08,37.1,16.62
2135,74.87,89.9,98.28,37.05,15.38
2136,76.22,87.03,98.22,37.1,16.56
2137,79.13,92.31,97.57,37.22,16.41
2138,73.56,84.61,96.8,37.02,16.32
2139,73.11,91.36,98.17,37.04,15.63
2140,76.38,88.28,97.92,37.09,14.95
2141,76.16,87.53,97.72,37.05,17.98
2142,76.41,85.59,98.38,36.88,16.91
2143,76.56,88.2,97.98,37.01,17.29
2144,75.63,92.86,97.34,37.14,16.2
2145,79.07,89.35,97.03,37.22,16.13
2146,72.89,92.16,97.44,36.96,16.78
2147,74.45,95.44,99.2,36.96,14.46
2148,75.9,89.99,98.36,37.08,15.18
2149,72.83,89.01,98.09,36.87,15.5
2150,75.77,91.4,97.91,37.03,15.85
2151,79.46,88.48,97.88,36.9,15.42
2152,76.18,87.93,98.58,37.21,16.64
2153,76.61,85.95,97.75,37.0,16.39
2154,73.63,92.86,98.29,37.24,17.7
2155,74.93,89.28,97.83,37.19,18.78
2156,75.42,91.02,98.97,37.01,15.05
2157,75.54,87.42,98.37,36.97,16.46
2158,78.75,91.05,98.62,37.06,16.46
2159,77.31,87.63,97.71,37.07,16.3
2160,73.98,89.33,98.53,37.11,15.24
2161,76.7,92.99,97.84,37.0,15.4
2162,77.21,92.51,98.06,37.16,16.56
2163,78.5,90.37,98.82,37.11,15.38
2164,79.39,85.15,97.48,37.05,16.49
2165,74.21,98.27,98.1,37.01,16.08
2166,74.62,95.8,98.22,37.06,16.47
2167,73.74,92.57,98.26,37.0,15.38
2168,75.79,87.59,97.77,37.09,16.49
2169,77.2,89.81,99.04,37.09,15.46
2170,78.25,88.32,97.35,37.11,16.5
2171,76.13,94.05,98.73,37.26,17.68
2172,75.65,90.63,98.61,37.07,16.61
2173,76.6,87.85,98.95,37.19,16.67
2174,74.64,88.62,97.21,37.11,17.17
2175,80.49,93.17,97.57,37.06,14.95
2176,73.11,94.88,98.75,37.08,18.07
2177,76.7,95.78,97.06,37.08,15.3
2178,80.38,91.97,97.2,37.12,17.24
2179,76.36,89.13,97.76,36.99,17.1
2180,75.97,79.97,98.1,36.94,15.46
2181,75.64,90.64,98.8,37.16,17.37
2182,76.0,90.37,97.91,37.18,16.86
2183,79.12,90.75,97.7,37.17,18.26
2184,71.96,90.16,98.16,37.11,16.56
2185,79.45,86.5,98.23,37.17,16.26
2186,73.55,92.04,98.22,37.16,15.86
2187,75.87,91.82,97.91,37.17,14.63
2188,75.55,91.33,97.02,37.01,16.06
2189,77.59,93.23,97.54,36.98,16.1
2190,73.23,91.89,98.71,37.06,16.64
2191,77.36,88.78,98.09,37.09,14.96
2192,80.49,89.56,97.84,37.07,16.15
2193,73.72,90.63,98.56,36.91,16.96
2194,76.83,90.49,97.43,37.27,17.06
2195,75.14,92.88,97.89,37.07,14.53
2196,77.32,91.33,98.07,37.12,17.1
2197,76.52,96.76,97.78,37.22,16.15
2198,75.2,96.92,98.05,36.86,16.21
2199,77.47,90.37,97.91,37.05,14.03
2200,80.11,77.16,97.3,37.06,17.89
2201,76.13,93.69,98.09,37.07,16.58
2202,77.95,88.26,97.34,37.08,14.87
2203,73.94,87.28,98.08,37.25,16.78
2204,74.62,89.19,98.69,37.17,16.75
2205,77.48,89.03,97.86,37.2,17.63
2206,79.51,92.06,97.41,37.11,16.1
2207,77.26,85.86,97.94,36.96,16.43
2208,75.93,86.24,97.58,36.9,15.77
2209,76.57,90.79,98.3,36.95,17.02
2210,74.07,91.91,97.93,37.14,15.64
2211,77.79,91.6,98.85,37.11,15.53
2212,78.36,88.02,98.58,37.09,16.36
2213,75.69,86.79,97.92,37.07,15.2
2214,75.67,89.17,98.36,37.31,18.03
2215,77.14,90.22,97.8,37.03,18.36
2216,75.75,95.61,98.02,37.2,15.98
2217,76.5,84.96,97.82,37.11,15.05
2218,80.83,89.29,98.38,37.1,16.77
2219,76.15,86.63,98.72,37.23,15.96
2220,75.93,84.82,98.4,37.26,17.61
2221,75.36,93.46,98.46,37.09,15.65
2222,78.15,91.54,98.46,37.19,16.99
2223,76.31,90.63,98.28,37.15,16.56
2224,75.38,90.78,97.43,37.11,15.77
2225,79.33,88.41,98.85,37.13,16.69
2226,79.53,88.86,98.9,37.04,17.33
2227,75.5,97.31,97.88,37.08,16.54
2228,72.98,89.28,97.81,37.06,16.55
2229,78.73,92.78,98.31,37.2,15.59
2230,75.36,89.76,98.28,37.11,17.6
2231,78.31,84.26,97.9,36.99,17.51
2232,72.8,84.48,97.37,37.04,16.05
2233,78.53,86.83,98.15,36.8,16.34
2234,74.33,93.18,98.28,37.07,17.88
2235,78.22,92.13,98.36,37.12,15.34
2236,76.8,93.55,98.17,37.1,17.08
2237,74.87,86.73,97.86,37.32,15.92
2238,75.97,95.16,98.5,37.18,18.25
2239,78.17,87.66,98.03,37.17,16.54
2240,77.01,89.74,97.77,36.96,17.74
2241,77.98,89.88,97.91,37.08,15.72
2242,80.77,89.22,97.13,37.07,15.24
2243,73.69,94.59,97.91,37.04,16.25
2244,80.06,88.3,98.34,37.04,16.75
2245,77.05,85.81,98.17,36.94,15.98
2246,75.05,89.42,98.76,37.0,17.25
2247,74.19,89.44,97.87,37.21,16.28
2248,76.48,100.09,98.24,37.11,14.41
2249,78.71,91.02,98.4,37.07,17.05
2250,76.62,87.81,99.17,37.12,15.62
2251,79.91,87.11,98.07,37.24,16.14
2252,73.99,83.56,97.48,37.13,18.06
2253,76.87,88.1,98.42,37.18,18.28
2254,74.4,89.75,98.93,37.04,15.93
2255,77.64,94.28,97.84,37.07,17.09
2256,78.69,93.47,98.42,37.16,15.96
2257,76.09,90.22,98.61,37.32,16.23
2258,71.73,87.59,98.51,37.27,15.91
2259,77.34,90.93,98.06,37.19,14.79
2260,77.82,87.95,97.65,37.15,16.62
2261,77.77,95.23,97.96,37.27,16.81
2262,79.44,89.35,98.23,37.21,15.85
2263,74.83,89.91,98.45,36.9,17.61
2264,78.34,84.38,98.17,37.03,16.09
2265,79.37,89.05,97.81,37.17,15.89
2266,73.44,92.2,98.28,36.95,17.06
2267,77.64,85.68,98.43,37.04,14.99
2268,76.0,87.62,98.19,37.06,17.44
2269,76.85,92.65,97.58,37.11,16.14
2270,77.72,85.24,97.91,37.11,17.53
2271,76.06,93.46,98.47,37.11,17.83
2272,75.69,88.28,97.31,37.22,17.18
2273,77.12,87.95,96.95,37.11,15.73
2274,74.88,86.84,98.75,37.1,15.3
2275,74.89,90.99,98.26,37.0,15.12
2276,78.43,97.46,98.3,37.24,17.66
2277,74.78,91.95,97.46,37.07,16.42
2278,78.42,86.95,98.37,37.03,15.96
2279,78.02,93.52,98.14,37.16,16.43
2280,73.65,88.89,97.21,37.06,17.64
2281,75.75,95.34,98.71,37.09,17.34
2282,79.5,92.98,98.08,37.17,17.0
2283,75.16,81.56,97.8,37.11,17.2
2284,76.2,86.86,97.81,37.37,16.75
2285,78.06,91.39,96.99,37.14,16.87
2286,78.71,89.88,98.3,37.2,16.79
2287,76.65,86.46,98.13,36.95,16.57
2288,75.97,87.9,97.9,37.06,17.33
2289,80.01,84.26,98.64,37.04,16.94
2290,80.65,90.21,97.31,37.05,15.7
2291,79.14,96.83,97.7,37.19,17.11
2292,77.36,93.26,97.57,37.25,16.83
2293,75.58,96.34,97.86,37.18,17.2
2294,75.54,92.84,98.03,37.12,16.48
2295,78.26,93.34,98.22,37.08,17.4
2296,78.06,96.1,97.83,37.26,16.53
2297,80.03,92.08,97.56,37.36,17.32
2298,78.54,90.04,98.84,37.16,16.14
2299,74.24,92.11,99.21,37.24,16.21
2300,79.35,94.28,98.07,37.18,17.2
2301,75.26,88.55,97.62,37.23,16.27
2302,76.5,89.46,98.74,37.03,18.81
2303,77.77,90.17,97.28,37.1,17.17
2304,81.27,91.75,97.83,37.19,16.63
2305,83.51,92.73,97.65,37.27,17.43
2306,78.51,86.11,97.42,37.07,16.13
2307,76.94,95.68,97.86,36.95,17.54
2308,78.38,87.91,97.57,37.1,17.51
2309,79.09,89.94,98.01,37.26,17.87
2310,76.68,86.63,98.01,37.0,16.18
2311,80.92,97.83,97.69,37.04,15.4
2312,77.8,90.32,97.81,37.17,16.01
2313,78.34,88.3,97.88,37.14,16.34
2314,78.69,92.82,98.4,37.22,18.3
2315,78.21,91.47,97.93,37.03,18.83
2316,79.05,88.67,98.41,37.13,16.98
2317,76.14,94.01,98.29,37.28,16.64
2318,76.27,88.39,98.29,37.04,16.29
2319,75.19,89.19,98.69,37.31,17.46
2320,78.28,83.98,97.44,37.05,18.83
2321,78.97,87.24,97.76,37.25,18.43
2322,78.33,94.53,98.88,37.12,17.78
2323,80.77,95.53,97.87,37.05,17.77
2324,77.42,89.84,96.59,37.11,17.48
2325,78.78,94.79,97.9,37.22,16.6
2326,75.26,90.11,98.07,37.16,15.92
2327,76.68,89.15,96.69,37.28,16.63
2328,78.85,89.81,98.67,37.31,17.08
2329,79.17,89.22,97.64,37.05,15.2
2330,76.89,87.72,98.16,37.04,16.51
2331,77.34,94.06,97.89,37.04,15.84
2332,74.45,89.61,97.36,37.08,17.68
2333,76.78,93.68,97.46,37.28,16.12
2334,79.29,92.85,97.53,37.22,17.0
2335,78.66,92.26,98.54,37.11,15.97
2336,78.52,85.57,97.93,37.17,18.27
2337,77.63,86.56,97.74,37.31,14.97
2338,77.55,91.28,97.53,37.36,17.15
2339,76.22,90.59,98.6,37.2,15.4
2340,78.95,88.96,98.73,36.9,16.17
2341,78.4,89.35,98.59,37.2,16.89
2342,78.55,98.24,98.25,37.26,16.94
2343,76.52,86.14,98.14,37.19,16.92
2344,73.27,84.28,97.39,37.24,16.84
2345,79.78,90.69,97.88,37.21,16.05
2346,76.64,90.21,97.66,37.05,16.53
2347,75.88,93.21,97.09,37.08,16.73
2348,79.0,91.84,98.53,37.14,16.89
2349,76.83,94.25,97.65,37.28,16.63
2350,79.75,85.53,98.6,37.1,17.43
2351,78.87,89.46,98.44,37.22,16.8
2352,79.01,92.02,98.28,37.21,16.91
2353,74.92,91.37,98.31,37.34,16.32
2354,80.08,96.04,97.69,37.17,15.66
2355,78.19,91.97,98.93,37.0,16.86
2356,76.93,92.23,98.02,37.24,17.92
2357,77.96,87.9,98.15,37.39,17.16
2358,74.13,87.77,97.68,37.25,15.9
2359,78.51,87.62,97.53,37.1,17.53
2360,75.64,92.69,98.24,37.07,16.39
2361,75.0,91.59,98.11,37.09,17.44
2362,74.67,86.75,97.61,37.38,16.36
2363,79.95,88.31,97.28,37.15,17.08
2364,76.47,92.91,97.37,37.12,16.21
2365,80.81,91.16,98.6,37.17,16.24
2366,76.67,90.85,97.69,37.15,15.17
2367,74.34,90.3,97.83,37.34,17.25
2368,75.53,95.26,98.73,37.08,17.11
2369,80.24,90.89,97.44,37.3,17.16
2370,77.46,89.35,97.64,37.2,17.02
2371,76.69,87.99,97.62,37.31,15.98
2372,78.11,92.14,98.81,37.34,17.71
2373,78.8,81.95,99.0,37.2,17.74
2374,80.04,90.04,98.38,37.16,15.96
2375,80.71,90.09,98.39,37.19,17.28
2376,77.1,85.61,97.71,37.18,17.63
2377,75.18,87.33,98.97,37.02,16.28
2378,77.01,92.16,98.13,37.34,16.46
2379,78.36,92.69,98.43,37.21,17.29
2380,75.92,90.4,97.95,37.07,15.25
2381,75.94,91.35,97.87,36.98,15.67
2382,78.55,90.03,98.83,36.96,15.77
2383,77.78,93.27,98.27,37.27,14.97
2384,77.95,89.12,98.73,37.13,17.85
2385,76.37,86.68,98.13,37.15,14.78
2386,77.43,95.63,97.58,37.24,17.12
2387,76.05,90.82,97.71,37.14,17.59
2388,79.69,87.36,98.05,37.25,16.48
2389,79.99,86.41,97.69,37.2,16.11
2390,74.23,90.7,97.45,37.19,17.01
2391,76.07,89.43,98.6,37.04,16.78
2392,74.95,93.48,97.73,37.11,17.79
2393,76.65,89.18,98.07,37.26,14.16
2394,77.79,87.72,98.15,37.13,15.87
2395,75.06,93.77,97.71,37.32,17.35
2396,76.13,92.63,98.73,37.43,16.84
2397,75.97,90.17,97.44,37.26,17.55
2398,78.4,90.48,98.13,37.35,17.06
2399,78.13,90.99,98.12,37.27,16.66
2400,76.56,91.59,97.97,37.15,16.5
2401,78.36,93.52,97.35,37.22,19.13
2402,76.92,90.54,98.44,37.4,18.34
2403,77.48,88.27,98.37,37.15,17.3
2404,81.38,93.5,97.66,37.1,16.89
2405,80.72,83.88,98.35,37.09,17.35
2406,75.45,96.45,98.19,37.18,17.64
2407,79.71,83.36,97.36,37.1,17.23
2408,79.68,88.53,97.57,37.37,16.06
2409,75.77,89.02,98.57,37.23,18.6
2410,79.71,89.03,98.15,37.3,17.07
2411,81.16,94.02,97.72,37.18,18.84
2412,75.85,87.62,97.57,37.09,17.01
2413,76.26,91.91,97.74,37.08,16.58
2414,80.14,88.24,97.78,37.12,18.21
2415,78.66,91.8,97.58,37.24,17.13
2416,79.22,89.2,97.13,37.26,16.97
2417,78.81,90.01,98.57,37.27,15.63
2418,78.92,88.01,98.49,37.06,17.5
2419,75.49,88.49,97.36,37.21,16.34
2420,80.25,89.51,98.07,37.11,16.39
2421,80.5,92.59,97.55,37.25,16.35
2422,77.71,89.74,97.87,37.26,17.28
2423,78.09,86.24,97.83,37.09,15.31
2424,75.12,90.43,97.79,37.31,16.64
2425,79.22,88.58,99.0,37.45,17.83
2426,79.34,95.33,97.78,37.3,15.61
2427,78.08,87.78,97.6,37.2,17.03
2428,80.46,84.37,97.62,37.18,16.22
2429,77.55,88.47,98.52,37.19,16.45
2430,79.36,87.95,97.17,37.14,18.52
2431,76.19,89.07,97.62,37.24,15.21
2432,78.19,87.53,98.72,37.1,17.63
2433,77.9,92.05,98.12,37.03,16.39
2434,78.71,88.35,98.1,37.24,16.34
2435,77.52,90.02,99.07,37.22,15.76
2436,78.01,90.86,98.12,37.16,17.63
2437,79.93,89.5,97.65,37.09,16.68
2438,77.41,92.79,97.86,37.25,16.56
2439,75.08,92.36,97.43,37.12,16.99
2440,81.8,86.22,98.63,37.21,16.71
2441,81.07,91.47,98.29,37.4,14.88
2442,75.73,88.53,98.56,37.29,16.39
2443,79.7,86.82,98.61,37.08,17.78
2444,77.32,91.11,97.79,37.09,15.38
2445,78.87,87.32,97.53,37.24,15.8
2446,78.93,91.33,97.97,37.09,16.47
2447,77.88,95.62,97.56,37.02,16.17
2448,76.79,87.19,98.08,37.28,16.87
2449,76.99,89.86,98.57,37.26,15.81
2450,76.54,84.28,97.92,37.27,16.51
2451,76.72,92.86,98.07,37.25,16.85
2452,78.26,86.47,97.95,37.22,17.55
2453,76.97,88.82,98.4,37.16,18.15
2454,79.77,87.56,97.67,37.28,16.65
2455,81.39,90.97,96.9,37.38,18.8
2456,77.26,92.06,98.24,37.18,16.73
2457,78.91,91.29,98.49,37.13,17.74
2458,79.44,86.35,98.22,37.12,18.85
2459,79.39,94.7,97.68,37.14,17.06
2460,78.6,90.1,97.43,37.25,15.55
2461,79.94,84.64,98.25,37.02,17.01
2462,79.43,91.47,98.07,37.27,16.31
2463,76.0,87.66,97.94,37.3,16.65
2464,80.22,92.9,98.91,37.05,18.91
2465,80.26,90.04,97.53,37.13,15.71
2466,76.97,89.43,98.89,37.24,17.23
2467,78.58,94.04,98.02,37.22,16.06
2468,79.88,83.93,97.08,37.29,16.63
2469,78.1,88.49,97.91,37.22,17.68
2470,80.67,89.5,98.48,37.36,17.26
2471,83.26,96.22,97.82,37.2,16.72
2472,76.97,88.87,97.26,37.14,16.29
2473,75.79,87.59,97.92,37.13,17.26
2474,79.16,90.95,97.57,37.31,18.66
2475,80.01,88.72,98.25,37.24,16.05
2476,78.11,89.78,98.39,37.3,18.86
2477,81.48,85.31,97.47,37.3,18.15
2478,75.91,98.22,97.65,37.04,18.33
2479,79.98,84.96,98.38,37.13,17.27
2480,77.39,88.5,97.57,37.14,18.13
2481,82.05,89.53,97.46,37.16,15.95
2482,82.6,99.54,97.41,37.2,16.3
2483,77.09,86.76,98.18,37.34,17.73
2484,77.53,97.32,98.15,37.36,17.26
2485,80.36,93.2,97.66,37.21,16.82
2486,77.87,92.27,98.0,37.22,14.47
2487,78.56,87.62,98.76,37.17,16.54
2488,78.71,92.16,97.51,37.25,15.8
2489,74.83,86.06,97.02,37.26,17.47
2490,78.65,94.24,98.23,37.33,16.79
2491,77.3,86.95,97.94,37.33,16.35
2492,77.7,90.33,97.64,37.02,19.63
2493,81.59,88.25,98.33,37.23,18.02
2494,76.19,87.98,98.42,37.39,18.04
2495,80.34,93.39,96.9,37.2,19.19
2496,78.16,87.99,97.67,37.36,17.79
2497,78.17,93.09,99.16,37.22,16.22
2498,80.32,82.35,98.29,37.27,16.11
2499,79.42,93.49,98.34,37.14,17.96
2500,79.89,97.14,98.59,37.14,14.94
2501,80.69,90.34,98.01,37.32,16.92
2502,78.1,95.95,98.4,37.34,14.83
2503,77.55,88.6,98.36,37.25,17.11
2504,76.61,87.07,98.27,37.13,17.86
2505,77.14,88.68,97.84,37.26,17.29
2506,84.69,92.51,98.09,37.38,17.95
2507,81.29,87.98,97.71,37.43,18.98
2508,76.11,90.25,98.01,37.22,16.87
2509,76.17,92.87,97.42,37.09,19.83
2510,79.79,90.73,97.6,37.34,17.23
2511,79.93,95.27,97.86,37.23,17.97
2512,79.94,89.78,97.53,37.35,16.41
2513,78.34,90.47,97.75,37.28,18.65
2514,78.61,88.89,97.92,37.17,18.07
2515,79.52,92.65,98.2,37.26,18.5
2516,79.04,86.0,98.47,37.39,17.09
2517,74.44,96.13,97.77,37.24,15.78
2518,78.43,86.23,98.67,37.16,17.5
2519,77.19,93.23,98.47,37.1,15.34
2520,79.25,89.52,98.25,37.18,16.7
2521,84.88,89.46,98.08,37.22,17.23
2522,79.65,87.7,98.16,37.34,19.42
2523,78.3,87.99,98.59,37.15,17.36
2524,80.77,86.65,98.61,37.42,17.19
2525,79.9,84.06,98.67,37.13,16.99
2526,79.79,89.27,98.02,37.5,15.71
2527,80.17,90.49,98.28,37.44,17.14
2528,83.07,93.17,98.67,37.28,17.16
2529,76.71,88.24,97.69,37.1,16.09
2530,79.92,85.64,97.84,37.26,15.87
2531,77.13,87.72,98.01,37.23,16.58
2532,80.1,92.98,98.45,37.14,17.13
2533,77.16,94.01,98.46,37.3,16.61
2534,78.17,93.15,97.88,37.18,16.02
2535,78.42,91.31,97.25,37.2,17.36
2536,80.97,88.45,98.12,37.25,17.61
2537,80.87,95.57,97.54,37.21,17.2
2538,76.54,92.05,97.26,37.48,16.51
2539,79.15,92.12,97.37,37.22,17.67
2540,77.63,88.92,98.16,37.31,16.89
2541,76.54,86.09,98.68,37.29,15.89
2542,78.63,86.79,98.02,37.31,18.12
2543,78.46,89.29,98.11,37.31,17.44
2544,83.93,89.96,98.59,37.36,16.97
2545,79.95,96.73,97.23,37.3,15.52
2546,76.34,92.13,98.26,37.3,16.35
2547,77.97,93.22,97.99,37.28,19.11
2548,81.15,87.26,98.28,37.26,15.59
2549,83.3,89.11,97.76,37.18,16.85
2550,75.95,88.78,97.59,37.27,17.08
2551,75.37,86.45,98.07,37.3,17.42
2552,82.88,92.8,98.82,37.32,15.61
2553,79.93,91.87,98.43,37.29,17.28
2554,77.42,92.33,97.75,37.25,15.42
2555,80.23,89.57,97.33,37.27,17.21
2556,73.9,89.74,97.16,37.22,16.46
2557,79.19,96.94,98.66,37.31,16.25
2558,79.84,90.69,97.52,37.26,17.95
2559,81.04,96.39,97.84,37.3,16.88
2560,77.17,89.03,98.66,37.38,17.59
2561,79.38,90.46,97.19,37.21,17.63
2562,77.37,92.88,98.75,37.34,18.39
2563,79.73,90.97,97.87,37.28,15.92
2564,77.44,84.72,97.43,37.48,18.05
2565,78.42,89.78,97.88,37.26,17.15
2566,77.25,93.11,97.64,37.35,16.75
2567,80.56,89.64,98.22,37.29,15.99
2568,80.98,92.12,97.68,37.15,17.74
2569,78.8,89.6,97.04,37.23,16.22
2570,79.35,87.52,97.89,37.37,17.66
2571,76.39,91.88,97.32,37.24,19.07
2572,78.69,90.45,98.1,37.06,18.12
2573,79.2,91.81,97.41,37.28,18.54
2574,84.55,90.19,97.76,37.18,16.43
2575,77.09,91.26,98.09,37.3,17.91
2576,82.25,86.61,97.89,37.44,16.01
2577,81.32,89.36,98.13,37.37,16.92
2578,79.9,83.83,98.34,37.44,18.9
2579,82.86,91.4,97.42,37.23,16.55
2580,80.1,89.91,97.97,37.28,18.27
2581,80.14,88.73,96.34,37.19,18.18
2582,79.26,85.8,98.12,37.22,18.24
2583,81.82,92.47,97.85,37.2,15.9
2584,81.57,90.76,97.51,37.16,17.69
2585,78.14,93.57,98.16,37.43,17.01
2586,76.76,98.53,98.59,37.08,18.26
2587,79.0,82.35,97.76,37.43,15.52
2588,77.81,87.06,97.53,37.42,17.54
2589,79.29,89.9,98.08,37.34,17.4
2590,81.9,93.22,97.33,37.18,15.19
2591,78.52,84.18,97.67,37.14,16.3
2592,79.36,96.51,98.61,37.24,15.35
2593,79.56,91.74,98.03,37.36,16.46
2594,81.15,91.61,97.06,37.3,17.74
2595,74.97,89.12,97.1,37.19,17.39
2596,78.26,89.38,98.08,37.41,17.36
2597,79.9,93.51,98.43,37.47,16.15
2598,81.89,86.82,97.19,37.28,18.32
2599,78.51,89.81,98.22,37.31,17.18
2600,75.75,87.43,98.67,37.15,17.23
2601,80.75,88.72,98.94,37.26,18.14
2602,78.25,96.5,98.17,37.35,16.21
2603,77.14,88.58,98.25,37.34,17.43
2604,78.28,91.79,96.93,37.25,17.63
2605,79.17,95.61,99.05,37.28,16.66
2606,78.34,81.5,97.71,37.26,17.86
2607,75.14,94.82,97.53,37.28,17.69
2608,81.36,83.5,97.87,37.35,17.12
2609,82.12,84.92,98.76,37.11,17.09
2610,80.88,88.3,99.1,37.3,17.74
2611,77.31,90.0,98.06,37.34,18.01
2612,79.19,89.11,98.5,37.25,17.29
2613,79.59,88.88,98.02,37.26,18.35
2614,80.8,88.24,97.48,37.26,17.89
2615,80.95,85.21,98.74,37.26,15.44
2616,78.15,85.42,97.69,37.31,15.83
2617,79.79,95.62,98.77,37.32,18.42
2618,80.55,93.25,98.65,37.1,16.99
2619,82.56,96.32,98.31,37.37,17.4
2620,81.06,88.87,98.91,37.28,18.38
2621,81.24,91.0,99.12,37.5,17.24
2622,79.83,89.63,97.91,37.19,17.28
2623,82.49,95.28,97.6,37.22,16.38
2624,80.5,94.36,97.07,37.29,17.62
2625,77.97,90.94,99.12,37.35,17.84
2626,82.5,89.8,97.78,37.12,16.67
2627,81.1,96.74,98.57,37.23,16.33
2628,78.83,93.26,97.63,37.37,19.88
2629,78.76,87.45,98.77,37.22,17.17
2630,80.32,85.9,97.65,37.45,16.58
2631,80.66,87.47,97.4,37.27,17.97
2632,80.14,98.26,97.9,37.23,17.21
2633,80.37,95.98,97.73,37.38,16.18
2634,83.16,86.79,98.3,37.48,17.75
2635,81.91,89.96,97.97,37.36,16.42
2636,80.15,94.83,98.31,37.44,18.85
2637,81.66,85.91,97.85,37.49,17.77
2638,77.72,92.97,97.67,37.23,17.0
2639,80.59,88.79,97.71,37.41,17.39
2640,83.42,96.19,99.02,37.17,18.18
2641,79.37,85.49,98.11,37.36,17.47
2642,78.12,92.13,97.01,37.31,19.41
2643,78.52,92.95,97.74,37.45,18.42
2644,77.65,93.48,98.05,37.44,17.78
2645,78.27,86.37,98.92,37.38,16.35
